DaystoShipActual	SalesForecast	ShipStatus	DaystoShipScheduled	SalesperCustomer	ProfitRatio	Category	City	Country/Region	CustomerName	Discount	NumberofRecords	OrderDate	Order ID	Person	PostalCode	ProductName	Profit	Quantity	Region	Returned	ProfitperOrder	 Sales 	Segment	ShipDate	ShipMode	State	SubCategory
3	$30 	Shipped Late	1	$19.90 	45.00%	Office Supplies	Watertown	United States	Justin MacKendrick	0.00%	1	9/2/2016	CA-2016-157721	Chuck Magee	13601	"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter"	$9 	1	East		$8.95 	$20 	Consumer	9/5/2016	First Class	New York	Appliances
3	$473 	Shipped Late	1	$315.98 	47.00%	Office Supplies	Perth Amboy	United States	Nick Radford	0.00%	1	10/17/2018	CA-2018-152688	Chuck Magee	8861	GBC ProClick 150 Presentation Binding System	$149 	1	East		$148.51 	$316 	Consumer	10/20/2018	First Class	New Jersey	Binders
1	$7 	Shipped On Time	1	$4.77 	45.00%	Office Supplies	Clinton	United States	Dave Kipp	0.00%	1	2/14/2018	CA-2018-134334	Chuck Magee	20735	"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"	$2 	1	East		$2.15 	$5 	Consumer	2/15/2018	First Class	Maryland	Paper
2	$10 	Shipped Late	1	$6.48 	48.00%	Office Supplies	New York City	United States	Nat Carroll	0.00%	1	11/24/2018	CA-2018-124485	Chuck Magee	10035	Xerox 217	$3 	1	East		$3.11 	$6 	Consumer	11/26/2018	First Class	New York	Paper
3	$17 	Shipped Late	1	$11.21 	30.00%	Office Supplies	Andover	United States	Pamela Stobb	0.00%	1	3/9/2018	CA-2018-153269	Chuck Magee	1810	"Personal Folder Holder, Ebony"	$3 	1	East		$3.36 	$11 	Consumer	3/12/2018	First Class	Massachusetts	Storage
2	$697 	Shipped Late	1	$465.16 	26.00%	Office Supplies	Fairfield	United States	Shahid Collister	0.00%	1	3/13/2019	CA-2019-153843	Chuck Magee	6824	Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup	$121 	2	East		$120.94 	$465 	Consumer	3/15/2019	First Class	Connecticut	Appliances
2	$240 	Shipped Late	1	$160.32 	28.00%	Office Supplies	New York City	United States	Edward Nazzal	0.00%	1	5/30/2017	CA-2017-103177	Chuck Magee	10009	"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"	$45 	2	East		$44.89 	$160 	Consumer	6/1/2017	First Class	New York	Appliances
3	$20 	Shipped Late	1	$13.36 	37.00%	Office Supplies	Rochester	United States	Bryan Mills	0.00%	1	6/6/2016	CA-2016-133270	Chuck Magee	14609	Sanford Liquid Accent Highlighters	$5 	2	East		$4.94 	$13 	Consumer	6/9/2016	First Class	New York	Art
2	$46 	Shipped Late	1	$30.88 	50.00%	Office Supplies	Fairfield	United States	Shahid Collister	0.00%	1	3/13/2019	CA-2019-153843	Chuck Magee	6824	GBC VeloBind Cover Sets	$15 	2	East		$15.44 	$31 	Consumer	3/15/2019	First Class	Connecticut	Binders
3	$38 	Shipped Late	1	$25.06 	47.00%	Office Supplies	Baltimore	United States	Jill Matthias	0.00%	1	4/14/2018	CA-2018-166625	Chuck Magee	21215	GBC ProClick Spines for 32-Hole Punch	$12 	2	East		$11.78 	$25 	Consumer	4/17/2018	First Class	Maryland	Binders
2	$9 	Shipped Late	1	$5.76 	49.00%	Office Supplies	Manchester	United States	Neoma Murray	0.00%	1	4/30/2019	US-2019-107636	Chuck Magee	6040	Avery 5	$3 	2	East		$2.82 	$6 	Consumer	5/2/2019	First Class	Connecticut	Labels
1	$22 	Shipped On Time	1	$14.62 	47.00%	Office Supplies	Waterbury	United States	Arthur Gainer	0.00%	1	5/17/2018	CA-2018-158435	Chuck Magee	6708	Avery 519	$7 	2	East		$6.87 	$15 	Consumer	5/18/2018	First Class	Connecticut	Labels
3	$15 	Shipped Late	1	$9.96 	47.00%	Office Supplies	New York City	United States	Christina Anderson	0.00%	1	10/12/2019	CA-2019-169607	Chuck Magee	10024	Xerox 1952	$5 	2	East		$4.68 	$10 	Consumer	10/15/2019	First Class	New York	Paper
2	$37 	Shipped Late	1	$24.56 	47.00%	Office Supplies	New York City	United States	Maxwell Schwartz	0.00%	1	10/20/2017	CA-2017-164623	Chuck Magee	10035	Easy-staple paper	$12 	2	East		$11.54 	$25 	Consumer	10/22/2017	First Class	New York	Paper
2	$17 	Shipped Late	1	$11.56 	49.00%	Office Supplies	New York City	United States	Nat Carroll	0.00%	1	11/24/2018	CA-2018-124485	Chuck Magee	10035	Xerox 196	$6 	2	East		$5.66 	$12 	Consumer	11/26/2018	First Class	New York	Paper
2	$19 	Shipped Late	1	$12.96 	48.00%	Office Supplies	Rochester	United States	Luke Weiss	0.00%	1	11/7/2018	CA-2018-132997	Chuck Magee	14609	Xerox 23	$6 	2	East		$6.22 	$13 	Consumer	11/9/2018	First Class	New York	Paper
2	$60 	Shipped Late	1	$39.96 	47.00%	Office Supplies	Providence	United States	Allen Armold	0.00%	1	9/7/2019	US-2019-169488	Chuck Magee	2908	Xerox 191	$19 	2	East		$18.78 	$40 	Consumer	9/9/2019	First Class	Rhode Island	Paper
1	$290 	Shipped On Time	1	$193.86 	6.00%	Office Supplies	New York City	United States	Becky Martin	0.00%	1	12/4/2018	CA-2018-126004	Chuck Magee	10024	Fellowes Econo/Stor Drawers	$12 	2	East		$11.63 	$194 	Consumer	12/5/2018	First Class	New York	Storage
3	$63 	Shipped Late	1	$41.96 	7.00%	Office Supplies	New York City	United States	Naresj Patel	0.00%	1	8/9/2017	CA-2017-131338	Chuck Magee	10024	"Tennsco Lockers, Gray"	$3 	2	East		$2.94 	$42 	Consumer	8/12/2017	First Class	New York	Storage
3	$34 	Shipped Late	1	$22.58 	26.00%	Office Supplies	New York City	United States	Resi Pölking	0.00%	1	4/7/2017	CA-2017-166492	Chuck Magee	10035	X-Rack File for Hanging Folders	$6 	2	East		$5.87 	$23 	Consumer	4/10/2017	First Class	New York	Storage
3	$104 	Shipped Late	1	$69.52 	25.00%	Office Supplies	Providence	United States	Clytie Kelty	0.00%	1	9/19/2018	CA-2018-158610	Chuck Magee	2908	Home/Office Personal File Carts	$17 	2	East		$17.38 	$70 	Consumer	9/22/2018	First Class	Rhode Island	Storage
2	$256 	Shipped Late	1	$170.88 	29.00%	Office Supplies	New York City	United States	Dan Lawera	0.00%	1	2/27/2018	CA-2018-102456	Chuck Magee	10011	"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"	$50 	3	East		$49.56 	$171 	Consumer	3/1/2018	First Class	New York	Appliances
3	$89 	Shipped Late	1	$59.70 	45.00%	Office Supplies	New York City	United States	Toby Braunhardt	0.00%	1	6/21/2016	CA-2016-130624	Chuck Magee	10024	"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter"	$27 	3	East		$26.86 	$60 	Consumer	6/24/2016	First Class	New York	Appliances
3	$309 	Shipped Late	1	$206.43 	44.00%	Office Supplies	New York City	United States	John Lucas	0.00%	1	4/25/2017	CA-2017-112557	Chuck Magee	10035	"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"	$91 	3	East		$90.83 	$206 	Consumer	4/28/2017	First Class	New York	Appliances
2	$15 	Shipped Late	1	$9.84 	29.00%	Office Supplies	Dover	United States	Thomas Thornton	0.00%	1	9/23/2016	CA-2016-163650	Chuck Magee	19901	Newell 351	$3 	3	East		$2.85 	$10 	Consumer	9/25/2016	First Class	Delaware	Art
1	$12 	Shipped On Time	1	$7.98 	26.00%	Office Supplies	Clinton	United States	Dave Kipp	0.00%	1	2/14/2018	CA-2018-134334	Chuck Magee	20735	Economy #2 Pencils	$2 	3	East		$2.07 	$8 	Consumer	2/15/2018	First Class	Maryland	Art
3	$52 	Shipped Late	1	$34.65 	28.00%	Office Supplies	East Orange	United States	Cassandra Brandow	0.00%	1	11/27/2018	CA-2018-117583	Chuck Magee	7017	Newell 324	$10 	3	East		$9.70 	$35 	Consumer	11/30/2018	First Class	New Jersey	Art
2	$32 	Shipped Late	1	$21.24 	38.00%	Office Supplies	New York City	United States	Clay Ludtke	0.00%	1	9/2/2016	CA-2016-127936	Chuck Magee	10009	SANFORD Major Accent Highlighters	$8 	3	East		$8.07 	$21 	Consumer	9/4/2016	First Class	New York	Art
3	$94 	Shipped Late	1	$62.94 	48.00%	Office Supplies	Fairfield	United States	Christine Sundaresam	0.00%	1	8/15/2016	CA-2016-141005	Chuck Magee	6824	Premium Transparent Presentation Covers by GBC	$30 	3	East		$30.21 	$63 	Consumer	8/18/2016	First Class	Connecticut	Binders
2	$52 	Shipped Late	1	$34.50 	45.00%	Office Supplies	Dover	United States	Thomas Thornton	0.00%	1	9/23/2016	CA-2016-163650	Chuck Magee	19901	Ibico Covers for Plastic or Wire Binding Elements	$16 	3	East		$15.52 	$35 	Consumer	9/25/2016	First Class	Delaware	Binders
3	$16 	Shipped Late	1	$10.65 	47.00%	Office Supplies	New York City	United States	Naresj Patel	0.00%	1	8/9/2017	CA-2017-131338	Chuck Magee	10024	"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"	$5 	3	East		$5.01 	$11 	Consumer	8/12/2017	First Class	New York	Fasteners
2	$9 	Shipped Late	1	$6.03 	49.00%	Office Supplies	New York City	United States	Michael Chen	0.00%	1	12/29/2019	US-2019-102638	Chuck Magee	10035	Ideal Clamps	$3 	3	East		$2.95 	$6 	Consumer	12/31/2019	First Class	New York	Fasteners
3	$14 	Shipped Late	1	$9.45 	48.00%	Office Supplies	New York City	United States	Carlos Soltero	0.00%	1	12/5/2019	US-2019-126053	Chuck Magee	10024	Self-Adhesive Removable Labels	$5 	3	East		$4.54 	$9 	Consumer	12/8/2019	First Class	New York	Labels
3	$27 	Shipped Late	1	$17.94 	49.00%	Office Supplies	Andover	United States	Pamela Stobb	0.00%	1	3/9/2018	CA-2018-153269	Chuck Magee	1810	Xerox 193	$9 	3	East		$8.79 	$18 	Consumer	3/12/2018	First Class	Massachusetts	Paper
1	$52 	Shipped On Time	1	$34.44 	50.00%	Office Supplies	Concord	United States	Tracy Blumstein	0.00%	1	10/19/2017	CA-2017-131128	Chuck Magee	3301	Southworth 100% Cotton The Best Paper	$17 	3	East		$17.22 	$34 	Consumer	10/20/2017	First Class	New Hampshire	Paper
1	$22 	Shipped On Time	1	$14.94 	47.00%	Office Supplies	New York City	United States	Katherine Ducich	0.00%	1	9/2/2016	US-2016-138828	Chuck Magee	10009	Easy-staple paper	$7 	3	East		$7.02 	$15 	Consumer	9/3/2016	First Class	New York	Paper
3	$215 	Shipped Late	1	$143.70 	48.00%	Office Supplies	New York City	United States	Naresj Patel	0.00%	1	8/9/2017	CA-2017-131338	Chuck Magee	10024	Xerox 1886	$69 	3	East		$68.98 	$144 	Consumer	8/12/2017	First Class	New York	Paper
3	$29 	Shipped Late	1	$19.65 	46.00%	Office Supplies	New York City	United States	Toby Braunhardt	0.00%	1	6/21/2016	CA-2016-130624	Chuck Magee	10024	"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""	$9 	3	East		$9.04 	$20 	Consumer	6/24/2016	First Class	New York	Paper
3	$61 	Shipped Late	1	$40.44 	26.00%	Office Supplies	New York City	United States	Maria Bertelson	0.00%	1	11/14/2018	CA-2018-118759	Chuck Magee	10009	"Tenex Personal Project File with Scoop Front Design, Black"	$11 	3	East		$10.51 	$40 	Consumer	11/17/2018	First Class	New York	Storage
1	$274 	Shipped On Time	1	$182.94 	2.00%	Office Supplies	New York City	United States	Becky Martin	0.00%	1	12/4/2018	CA-2018-126004	Chuck Magee	10024	Carina Media Storage Towers in Natural & Black	$4 	3	East		$3.66 	$183 	Consumer	12/5/2018	First Class	New York	Storage
2	$175 	Shipped Late	1	$116.82 	5.00%	Office Supplies	Rochester	United States	Luke Weiss	0.00%	1	11/7/2018	CA-2018-132997	Chuck Magee	14609	"Eldon Base for stackable storage shelf, platinum"	$6 	3	East		$5.84 	$117 	Consumer	11/9/2018	First Class	New York	Storage
3	$123 	Shipped Late	1	$81.92 	27.00%	Office Supplies	Clifton	United States	Sandra Flanagan	0.00%	1	9/10/2016	CA-2016-113383	Chuck Magee	7011	Kensington 6 Outlet Guardian Standard Surge Protector	$22 	4	East		$22.12 	$82 	Consumer	9/13/2016	First Class	New Jersey	Appliances
3	$78 	Shipped Late	1	$51.80 	45.00%	Office Supplies	Andover	United States	Pamela Stobb	0.00%	1	3/9/2018	CA-2018-153269	Chuck Magee	1810	GBC Binding covers	$23 	4	East		$23.31 	$52 	Consumer	3/12/2018	First Class	Massachusetts	Binders
2	$22 	Shipped Late	1	$14.96 	2.00%	Office Supplies	Lakewood	United States	Cindy Chapman	0.00%	1	11/7/2018	US-2018-139388	Chuck Magee	8701	Rubber Band Ball	$0 	4	East		$0.30 	$15 	Consumer	11/9/2018	First Class	New Jersey	Fasteners
2	$89 	Shipped Late	1	$59.20 	50.00%	Office Supplies	New York City	United States	Toby Carlisle	0.00%	1	5/6/2019	CA-2019-167668	Chuck Magee	10035	Avery 505	$30 	4	East		$29.60 	$59 	Consumer	5/8/2019	First Class	New York	Labels
2	$41 	Shipped Late	1	$27.12 	46.00%	Office Supplies	Fairfield	United States	Shahid Collister	0.00%	1	3/13/2019	CA-2019-153843	Chuck Magee	6824	Strathmore Photo Mount Cards	$12 	4	East		$12.48 	$27 	Consumer	3/15/2019	First Class	Connecticut	Paper
3	$35 	Shipped Late	1	$23.12 	49.00%	Office Supplies	Clinton	United States	Michael Nguyen	0.00%	1	2/10/2019	CA-2019-123659	Chuck Magee	20735	HP Office Recycled Paper (20Lb. and 87 Bright)	$11 	4	East		$11.33 	$23 	Consumer	2/13/2019	First Class	Maryland	Paper
3	$39 	Shipped Late	1	$25.92 	48.00%	Office Supplies	East Orange	United States	Cassandra Brandow	0.00%	1	11/27/2018	CA-2018-117583	Chuck Magee	7017	Xerox 215	$12 	4	East		$12.44 	$26 	Consumer	11/30/2018	First Class	New Jersey	Paper
1	$61 	Shipped On Time	1	$40.56 	49.00%	Office Supplies	New York City	United States	Becky Martin	0.00%	1	12/4/2018	CA-2018-126004	Chuck Magee	10024	Easy-staple paper	$20 	4	East		$19.87 	$41 	Consumer	12/5/2018	First Class	New York	Paper
3	$39 	Shipped Late	1	$25.92 	48.00%	Office Supplies	New York City	United States	Resi Pölking	0.00%	1	4/7/2017	CA-2017-166492	Chuck Magee	10035	Xerox 192	$12 	4	East		$12.44 	$26 	Consumer	4/10/2017	First Class	New York	Paper
2	"$1,355 "	Shipped Late	1	$904.90 	28.00%	Office Supplies	New York City	United States	Craig Reiter	0.00%	1	10/13/2019	CA-2019-116519	Chuck Magee	10009	Avanti 4.4 Cu. Ft. Refrigerator	$253 	5	East		$253.37 	$905 	Consumer	10/15/2019	First Class	New York	Appliances
3	$32 	Shipped Late	1	$21.40 	29.00%	Office Supplies	Meriden	United States	Raymond Messe	0.00%	1	6/21/2016	CA-2016-141278	Chuck Magee	6450	Newell 341	$6 	5	East		$6.21 	$21 	Consumer	6/24/2016	First Class	Connecticut	Art
1	$86 	Shipped On Time	1	$57.75 	28.00%	Office Supplies	New York City	United States	Katherine Ducich	0.00%	1	9/2/2016	US-2016-138828	Chuck Magee	10009	Newell 324	$16 	5	East		$16.17 	$58 	Consumer	9/3/2016	First Class	New York	Art
3	$120 	Shipped Late	1	$79.95 	48.00%	Office Supplies	East Orange	United States	Cassandra Brandow	0.00%	1	11/27/2018	CA-2018-117583	Chuck Magee	7017	"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""	$38 	5	East		$38.38 	$80 	Consumer	11/30/2018	First Class	New Jersey	Binders
3	$60 	Shipped Late	1	$39.90 	50.00%	Office Supplies	Baltimore	United States	Bart Folk	0.00%	1	9/12/2019	CA-2019-140676	Chuck Magee	21215	"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"	$20 	5	East		$19.95 	$40 	Consumer	9/15/2019	First Class	Maryland	Paper
3	$142 	Shipped Late	1	$94.85 	48.00%	Office Supplies	Baltimore	United States	Bart Folk	0.00%	1	9/12/2019	CA-2019-140676	Chuck Magee	21215	Xerox 1939	$46 	5	East		$45.53 	$95 	Consumer	9/15/2019	First Class	Maryland	Paper
3	$307 	Shipped Late	1	$204.95 	49.00%	Office Supplies	East Orange	United States	Cassandra Brandow	0.00%	1	11/27/2018	CA-2018-117583	Chuck Magee	7017	Xerox 1945	$100 	5	East		$100.43 	$205 	Consumer	11/30/2018	First Class	New Jersey	Paper
2	$25 	Shipped Late	1	$16.90 	46.00%	Office Supplies	Providence	United States	Allen Armold	0.00%	1	9/7/2019	US-2019-169488	Chuck Magee	2908	Avoid Verbal Orders Carbonless Minifold Book	$8 	5	East		$7.77 	$17 	Consumer	9/9/2019	First Class	Rhode Island	Paper
2	$82 	Shipped Late	1	$54.90 	28.00%	Office Supplies	New York City	United States	Tamara Dahlen	0.00%	1	4/23/2019	CA-2019-104010	Chuck Magee	10011	Fiskars Softgrip Scissors	$15 	5	East		$15.37 	$55 	Consumer	4/25/2019	First Class	New York	Supplies
2	$56 	Shipped Late	1	$37.68 	45.00%	Office Supplies	Lawrence	United States	Alejandro Grove	0.00%	1	9/20/2017	CA-2017-153738	Chuck Magee	1841	GBC Standard Plastic Binding Systems' Combs	$17 	6	East		$16.96 	$38 	Consumer	9/22/2017	First Class	Massachusetts	Binders
3	$113 	Shipped Late	1	$75.18 	47.00%	Office Supplies	New York City	United States	Mitch Webber	0.00%	1	9/20/2016	CA-2016-125997	Chuck Magee	10011	Avery 485	$35 	6	East		$35.33 	$75 	Consumer	9/23/2016	First Class	New York	Labels
3	$136 	Shipped Late	1	$90.86 	29.00%	Office Supplies	Baltimore	United States	Bart Folk	0.00%	1	9/12/2019	CA-2019-140676	Chuck Magee	21215	Fellowes Basic Home/Office Series Surge Protectors	$26 	7	East		$26.35 	$91 	Consumer	9/15/2019	First Class	Maryland	Appliances
3	$119 	Shipped Late	1	$79.45 	28.00%	Office Supplies	Everett	United States	Toby Carlisle	0.00%	1	10/14/2016	CA-2016-151330	Chuck Magee	2149	"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"	$22 	7	East		$22.25 	$79 	Consumer	10/17/2016	First Class	Massachusetts	Storage
1	$98 	Shipped On Time	1	$65.17 	29.00%	Office Supplies	Waterbury	United States	Arthur Gainer	0.00%	1	5/17/2018	CA-2018-158435	Chuck Magee	6708	Acme Forged Steel Scissors with Black Enamel Handles	$19 	7	East		$18.90 	$65 	Consumer	5/18/2018	First Class	Connecticut	Supplies
3	$51 	Shipped Late	1	$34.38 	11.30%	Office Supplies	Philadelphia	United States	Robert Waldorf	20.00%	1	1/15/2019	CA-2019-167752	Chuck Magee	19134	Belkin F9M820V08 8 Outlet Surge	$4 	1	East		$3.87 	$34 	Consumer	1/18/2019	First Class	Pennsylvania	Appliances
2	$4 	Shipped Late	1	$2.67 	13.80%	Office Supplies	Columbus	United States	Seth Vernon	20.00%	1	9/18/2018	CA-2018-157511	Chuck Magee	43229	"Eldon Spacemaker Box, Quick-Snap Lid, Clear"	$0 	1	East		$0.37 	$3 	Consumer	9/20/2018	First Class	Ohio	Art
1	$3 	Shipped On Time	1	$1.73 	35.00%	Office Supplies	New York City	United States	Becky Martin	20.00%	1	12/4/2018	CA-2018-126004	Chuck Magee	10024	Peel & Stick Add-On Corner Pockets	$1 	1	East		$0.60 	$2 	Consumer	12/5/2018	First Class	New York	Binders
1	$5 	Shipped On Time	1	$3.55 	12.50%	Office Supplies	Philadelphia	United States	Jay Kimmel	20.00%	1	12/19/2017	CA-2017-127453	Chuck Magee	19143	Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum	$0 	2	East		$0.44 	$4 	Consumer	12/20/2017	First Class	Pennsylvania	Appliances
3	$7 	Shipped Late	1	$4.77 	10.00%	Office Supplies	Philadelphia	United States	Bryan Davis	20.00%	1	1/29/2019	CA-2019-145338	Chuck Magee	19120	"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"	$0 	2	East		$0.48 	$5 	Consumer	2/1/2019	First Class	Pennsylvania	Art
1	$415 	Shipped On Time	1	$276.78 	32.50%	Office Supplies	New York City	United States	Resi Pölking	20.00%	1	8/19/2018	CA-2018-101980	Chuck Magee	10009	Ibico EB-19 Dual Function Manual Binding System	$90 	2	East		$89.95 	$277 	Consumer	8/20/2018	First Class	New York	Binders
2	$10 	Shipped Late	1	$6.69 	35.00%	Office Supplies	New York City	United States	Alan Hwang	20.00%	1	12/7/2017	CA-2017-165050	Chuck Magee	10024	Avery Durable Slant Ring Binders With Label Holder	$2 	2	East		$2.34 	$7 	Consumer	12/9/2017	First Class	New York	Binders
3	"$1,823 "	Shipped Late	1	"$1,217.57 "	37.50%	Office Supplies	New York City	United States	Naresj Patel	20.00%	1	8/9/2017	CA-2017-131338	Chuck Magee	10024	GBC Ibimaster 500 Manual ProClick Binding System	$457 	2	East		$456.59 	"$1,218 "	Consumer	8/12/2017	First Class	New York	Binders
2	$22 	Shipped Late	1	$14.62 	37.50%	Office Supplies	New York City	United States	Troy Staebel	20.00%	1	9/9/2018	CA-2018-110023	Chuck Magee	10024	Cardinal EasyOpen D-Ring Binders	$5 	2	East		$5.48 	$15 	Consumer	9/11/2018	First Class	New York	Binders
2	$415 	Shipped Late	1	$276.78 	32.50%	Office Supplies	Rochester	United States	Luke Weiss	20.00%	1	11/7/2018	CA-2018-132997	Chuck Magee	14609	Ibico EB-19 Dual Function Manual Binding System	$90 	2	East		$89.95 	$277 	Consumer	11/9/2018	First Class	New York	Binders
2	$9 	Shipped Late	1	$6.00 	35.00%	Office Supplies	Newark	United States	Susan MacKendrick	20.00%	1	5/3/2018	CA-2018-129280	Chuck Magee	43055	Avery 496	$2 	2	East		$2.10 	$6 	Consumer	5/5/2018	First Class	Ohio	Labels
2	$45 	Shipped Late	1	$30.35 	35.00%	Office Supplies	Lancaster	United States	Bobby Elias	20.00%	1	2/7/2018	CA-2018-161662	Chuck Magee	43130	Xerox 1912	$11 	2	East		$10.62 	$30 	Consumer	2/9/2018	First Class	Ohio	Paper
3	$117 	Shipped Late	1	$78.30 	37.50%	Office Supplies	Lancaster	United States	Max Jones	20.00%	1	4/23/2018	CA-2018-124149	Chuck Magee	43130	Xerox 1942	$29 	2	East		$29.36 	$78 	Consumer	4/26/2018	First Class	Ohio	Paper
2	$12 	Shipped Late	1	$7.97 	36.30%	Office Supplies	Parma	United States	Anna Chung	20.00%	1	10/15/2016	US-2016-122021	Chuck Magee	44134	Xerox 1897	$3 	2	East		$2.89 	$8 	Consumer	10/17/2016	First Class	Ohio	Paper
2	$16 	Shipped Late	1	$10.37 	35.00%	Office Supplies	Philadelphia	United States	Anthony Witt	20.00%	1	12/10/2019	CA-2019-143798	Chuck Magee	19140	Xerox 210	$4 	2	East		$3.63 	$10 	Consumer	12/12/2019	First Class	Pennsylvania	Paper
3	$13 	Shipped Late	1	$8.45 	31.30%	Office Supplies	Philadelphia	United States	Cindy Chapman	20.00%	1	11/21/2019	CA-2019-100811	Chuck Magee	19143	Xerox 1972	$3 	2	East		$2.64 	$8 	Consumer	11/24/2019	First Class	Pennsylvania	Paper
2	$331 	Shipped Late	1	$221.02 	-25.00%	Office Supplies	Akron	United States	John Murray	20.00%	1	5/16/2019	CA-2019-166576	Chuck Magee	44312	"SAFCO Commercial Wire Shelving, Black"	($55)	2	East		($55.26)	$221 	Consumer	5/18/2019	First Class	Ohio	Storage
2	$38 	Shipped Late	1	$25.70 	7.50%	Office Supplies	Cleveland	United States	Joe Elijah	20.00%	1	8/25/2019	US-2019-105697	Chuck Magee	44105	"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"	$2 	2	East		$1.93 	$26 	Consumer	8/27/2019	First Class	Ohio	Storage
1	$14 	Shipped On Time	1	$9.48 	7.50%	Office Supplies	Bethlehem	United States	Olvera Toch	20.00%	1	7/28/2018	CA-2018-107783	Chuck Magee	18018	"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"	$1 	3	East		$0.71 	$9 	Consumer	7/29/2018	First Class	Pennsylvania	Appliances
